name,instance,type,image_id,metric,low,high,ave,median,launch_time
PLATFORM-V1,i-064d627315b5d36c6,c5.xlarge,xen,hvm,x86_64,False,ami-76447d0c,,CPUUtilization,52.0,81.0,58.450000000000003,58.0,2018-08-11 03:55:11+00:00,subnet-f29df896,vpc-fdb92d85
SIGNALING-FC,i-0637be5fa10059d0f,m5.large,xen,hvm,x86_64,True,ami-76447d0c,,CPUUtilization,3.0,21.0,3.8599999999999999,4.0,2018-10-09 14:39:38+00:00,subnet-ab20ecf6,vpc-fdb92d85
CONSUL-SERVER,i-0118cd579123dd02d,m4.large,xen,hvm,x86_64,True,ami-e39f1099,,CPUUtilization,2.9999999996895599,4.0833333332557196,3.3399999999999999,3.3050847456837902,2017-11-28 11:42:00+00:00,subnet-ad3ff3f0,vpc-fdb92d85
SIGNALING-NFC,i-09334e4044c8f21b5,m5.large,xen,hvm,x86_64,True,ami-76447d0c,,CPUUtilization,39.0,65.0,51.780000000000001,54.5,2018-08-13 14:56:34+00:00,subnet-b392f7d7,vpc-fdb92d85
PLATFORM-V1,i-013bfadcc60ddc5cf,c5.xlarge,xen,hvm,x86_64,False,ami-76447d0c,,CPUUtilization,52.0,100.0,59.82,59.5,2018-10-02 22:47:32+00:00,subnet-ad3ff3f0,vpc-fdb92d85
PLATFORM-V1,i-07422335557b66fba,c5.xlarge,xen,hvm,x86_64,False,ami-76447d0c,,CPUUtilization,51.0,81.0,56.780000000000001,56.5,2018-10-02 23:51:45+00:00,subnet-b911da96,vpc-fdb92d85
UNIFIER,i-00688c6220f4a1fb7,m5.large,xen,hvm,x86_64,True,ami-76447d0c,,CPUUtilization,2.0,3.0,2.0899999999999999,2.0,2018-08-26 19:10:41+00:00,subnet-260f6142,vpc-e4c4a49c
CASSANDRA,i-03ed9975ec40a4744,c3.4xlarge,xen,hvm,x86_64,True,ami-64111e73,,CPUUtilization,18.7916666665114,97.531249999689607,29.289999999999999,23.718750000310401,2018-03-18 11:54:22+00:00,,
PLATFORM-V1,i-08fff2a32296e889b,m5.large,xen,hvm,x86_64,True,ami-76447d0c,,CPUUtilization,3.0,5.0,3.7200000000000002,4.0,2018-08-27 07:54:29+00:00,subnet-8ad10cd7,vpc-e4c4a49c
P2P,i-0d6fc32f5a8601b16,m3.large,xen,hvm,x86_64,False,ami-76447d0c,,CPUUtilization,44.576271186914198,76.999999999534296,58.840000000000003,57.250000000155197,2018-08-28 20:51:27+00:00,subnet-ab20ecf6,vpc-fdb92d85
KA,i-060067a53a9666a4a,m5.large,xen,hvm,x86_64,True,ami-76447d0c,,CPUUtilization,2.0,4.0,2.6000000000000001,3.0,2018-05-14 11:32:24+00:00,subnet-260f6142,vpc-e4c4a49c
UAT_FLIR_BRIEFCAM_ASG_CONSUMER,i-ab0656bd,t2.micro,xen,hvm,x86_64,False,ami-2051294a,UAT_FLIR_BRIEFCAMPU,CPUUtilization,0.169491525433595,0.81967213114754101,0.32000000000000001,0.33333333332848297,2016-09-29 19:03:41+00:00,subnet-c250b59b,vpc-72ce1417
P2P,i-0c4e63e773a84726c,m3.large,xen,hvm,x86_64,False,ami-76447d0c,,CPUUtilization,42.9166666666667,78.7288135596377,59.289999999999999,59.083333333255752,2018-08-25 17:11:35+00:00,subnet-ab20ecf6,vpc-fdb92d85
Briefcam_PU_WIN12_C5_TST,i-0c34c17dc11f84e1a,c5.2xlarge,xen,hvm,x86_64,True,ami-0fba87d7f8c8744d4,Briefcam_WIN12,CPUUtilization,1.0,3.0,1.75,1.5,2018-11-20 16:40:51+00:00,subnet-fe6561d6,vpc-72ce1417
PLATFORM-V1,i-02e276a5fcebb4780,c5.xlarge,xen,hvm,x86_64,False,ami-76447d0c,,CPUUtilization,49.0,79.0,58.700000000000003,57.0,2018-11-14 10:22:05+00:00,subnet-f29df896,vpc-fdb92d85
PLATFORM-V1,i-05faa1d55a3858a23,c5.xlarge,xen,hvm,x86_64,False,ami-76447d0c,,CPUUtilization,51.0,81.0,60.090000000000003,60.0,2018-11-14 10:22:05+00:00,subnet-f29df896,vpc-fdb92d85
PLATFORM-V1,i-0b18a11965ab41f51,c5.xlarge,xen,hvm,x86_64,False,ami-76447d0c,,CPUUtilization,53.0,89.0,60.270000000000003,59.0,2018-07-30 16:20:47+00:00,subnet-ad3ff3f0,vpc-fdb92d85
P2P,i-0400cd8dc80af2dc0,m3.large,xen,hvm,x86_64,False,ami-76447d0c,,CPUUtilization,42.666666666627897,72.049180327983393,57.43,57.416666666589052,2018-10-29 14:36:36+00:00,subnet-db2fe4f4,vpc-fdb92d85
OSNACCT,i-07cc2c2391f60a548,m5.large,xen,hvm,x86_64,True,ami-76447d0c,,CPUUtilization,2.0,15.0,2.8199999999999998,2.0,2018-09-03 08:46:37+00:00,subnet-260f6142,vpc-e4c4a49c
OSNACCT,i-08b7c7fe17ed035ef,m5.xlarge,xen,hvm,x86_64,True,ami-76447d0c,,CPUUtilization,4.0,11.0,7.6200000000000001,8.0,2018-08-13 06:15:42+00:00,subnet-f29df896,vpc-fdb92d85
P2P,i-0a50ab7ebffb16c66,m3.large,xen,hvm,x86_64,False,ami-e39f1099,,CPUUtilization,41.166666668529302,69.833333333954201,55.259999999999998,53.75,2017-11-21 20:10:44+00:00,subnet-db2fe4f4,vpc-fdb92d85
P2P,i-0b3cf2ed2a9d476ac,m3.large,xen,hvm,x86_64,False,ami-76447d0c,,CPUUtilization,42.5,73.3333333333333,57.460000000000001,57.750000000232852,2018-08-26 06:42:02+00:00,subnet-ab20ecf6,vpc-fdb92d85
PLATFORM-V1,i-0c2206f9b902669ee,c5.xlarge,xen,hvm,x86_64,False,ami-76447d0c,,CPUUtilization,48.0,79.0,54.119999999999997,53.0,2018-07-30 15:36:08+00:00,subnet-f29df896,vpc-fdb92d85
PLATFORM-V1,i-043e67a2c3f088b6e,c5.xlarge,xen,hvm,x86_64,False,ami-76447d0c,,CPUUtilization,50.0,99.0,57.579999999999998,58.0,2018-07-30 14:00:14+00:00,subnet-b911da96,vpc-fdb92d85
CASSANDRA,i-01437ede62579c304,c3.4xlarge,xen,hvm,x86_64,True,ami-64111e73,,CPUUtilization,16.104166669150199,98.427083337058605,27.68,21.479166665424898,2017-01-23 09:55:35+00:00,,
DATASERVICE-V2,i-0884d3190123e6703,m5.large,xen,hvm,x86_64,True,ami-76447d0c,,CPUUtilization,3.0,54.0,3.79,3.0,2018-08-28 09:25:13+00:00,subnet-260f6142,vpc-e4c4a49c
